itemName,price,p,newDate
Men's socks,6070,.25653839,1994-12-01
Men's socks,7080,.50769234,1994-12-01
Men's socks,8090,.53076935,1994-12-01
Lettuce,10,.5575,1995-01-01
Lettuce,1020,.094999969,1995-01-01
Lettuce,2030,.042500019,1995-01-01
Lettuce,3040,.010833323,1995-01-01
Lettuce,4050,.033749998,1995-01-01
Lettuce,5060,.043333352,1995-01-01
Lettuce,6070,.02125001,1995-01-01
Lettuce,7080,.017083347,1995-01-01
Lettuce,8090,.068749964,1995-01-01
Pub Meal,10,2.1666667,1995-01-01
Pub Meal,1020,.36999989,1995-01-01
Pub Meal,2030,.36541677,1995-01-01
Pub Meal,3040,.25333333,1995-01-01
Pub Meal,4050,.14625001,1995-01-01
Pub Meal,5060,.22749996,1995-01-01
Pub Meal,6070,.2125001,1995-01-01
Pub Meal,7080,.20416665,1995-01-01
Pub Meal,8090,.45833325,1995-01-01
Cigarettes,10,2.3895833,1995-01-01
Cigarettes,1020,.03125,1995-01-01
Cigarettes,2030,.036250114,1995-01-01
Cigarettes,3040,.025416613,1995-01-01
Cigarettes,4050,.042500019,1995-01-01
Cigarettes,5060,.049999952,1995-01-01
Cigarettes,6070,.071666718,1995-01-01
Cigarettes,7080,.043333292,1995-01-01
Cigarettes,8090,.0099999905,1995-01-01
Men's socks,10,1.6619231,1995-01-01
Men's socks,1020,.33115387,1995-01-01
Men's socks,2030,.2107693,1995-01-01
Men's socks,3040,.16230774,1995-01-01
Men's socks,4050,.17307687,1995-01-01
Men's socks,5060,.28499985,1995-01-01
Men's socks,6070,.24730778,1995-01-01
Men's socks,7080,.54384613,1995-01-01
Men's socks,8090,.62269211,1995-01-01
Lettuce,10,.47375,1995-02-01
Lettuce,1020,.032500029,1995-02-01
Lettuce,2030,.068749964,1995-02-01
Lettuce,3040,.024999976,1995-02-01
Lettuce,4050,.015416682,1995-02-01
Lettuce,5060,.04124999,1995-02-01
Lettuce,6070,.025833368,1995-02-01
Lettuce,7080,.029999971,1995-02-01
Lettuce,8090,.060416698,1995-02-01
Pub Meal,10,2.0625,1995-02-01
Pub Meal,1020,.5333333,1995-02-01
Pub Meal,2030,.2458334,1995-02-01
Pub Meal,3040,.30333328,1995-02-01
Pub Meal,4050,.15458345,1995-02-01
Pub Meal,5060,.25041652,1995-02-01
Pub Meal,6070,.23541665,1995-02-01
Pub Meal,7080,.1895833,1995-02-01
Pub Meal,8090,.4729166,1995-02-01
Cigarettes,10,2.4691668,1995-02-01
Cigarettes,1020,.016249895,1995-02-01
Cigarettes,2030,.02458334,1995-02-01
Cigarettes,3040,.024166584,1995-02-01
Cigarettes,4050,.035000086,1995-02-01
Cigarettes,5060,.047083378,1995-02-01
Cigarettes,6070,.055000067,1995-02-01
Cigarettes,7080,.028749943,1995-02-01
Cigarettes,8090,.00083327293,1995-02-01
Men's socks,10,1.6988461,1995-02-01
Men's socks,1020,.27769232,1995-02-01
Men's socks,2030,.17115378,1995-02-01
Men's socks,3040,.21615386,1995-02-01
Men's socks,4050,.20307708,1995-02-01
Men's socks,5060,.42384601,1995-02-01
Men's socks,6070,.20000005,1995-02-01
Men's socks,7080,.40576935,1995-02-01
Men's socks,8090,.75153828,1995-02-01
Lettuce,10,.45708331,1995-03-01
Lettuce,1020,.047083348,1995-03-01
Lettuce,2030,.042500019,1995-03-01
Lettuce,3040,.032499969,1995-03-01
Lettuce,4050,.022916675,1995-03-01
Lettuce,5060,.015416682,1995-03-01
Lettuce,6070,.036249995,1995-03-01
Lettuce,7080,.053749979,1995-03-01
Lettuce,8090,.031666696,1995-03-01
Pub Meal,10,2.0416667,1995-03-01
Pub Meal,1020,.57083321,1995-03-01
Pub Meal,2030,.28750014,1995-03-01
Pub Meal,3040,.2854166,1995-03-01
Pub Meal,4050,.13458323,1995-03-01
Pub Meal,5060,.22791672,1995-03-01
Pub Meal,6070,.2479167,1995-03-01
Pub Meal,7080,.20000005,1995-03-01
Pub Meal,8090,.39583302,1995-03-01
Cigarettes,10,2.4991667,1995-03-01
Cigarettes,1020,.025833368,1995-03-01
Cigarettes,2030,.009999752,1995-03-01
Cigarettes,3040,.007083416,1995-03-01
Cigarettes,4050,.03458333,1995-03-01
Cigarettes,5060,.039583445,1995-03-01
Cigarettes,6070,.059583426,1995-03-01
Cigarettes,7080,.024166584,1995-03-01
Cigarettes,8090,.00083327293,1995-03-01
Men's socks,10,1.7,1995-03-01
Men's socks,1020,.29807687,1995-03-01
Men's socks,2030,.1692307,1995-03-01
Men's socks,3040,.21076941,1995-03-01
Men's socks,4050,.34230757,1995-03-01
Men's socks,5060,.26884604,1995-03-01
Men's socks,6070,.31576943,1995-03-01
Men's socks,7080,.48538446,1995-03-01
Men's socks,8090,.73807693,1995-03-01
Lettuce,10,.55833334,1995-04-01
Lettuce,1020,.048333287,1995-04-01
Lettuce,2030,.030833364,1995-04-01
Lettuce,3040,.039583325,1995-04-01
Lettuce,4050,.030416667,1995-04-01
Lettuce,5060,.030833364,1995-04-01
Lettuce,6070,.039166689,1995-04-01
Lettuce,7080,.017499983,1995-04-01
Lettuce,8090,.019166648,1995-04-01
Pub Meal,10,1.9625,1995-04-01
Pub Meal,1020,.62708342,1995-04-01
Pub Meal,2030,.3104167,1995-04-01
Pub Meal,3040,.2974999,1995-04-01
Pub Meal,4050,.12750006,1995-04-01
Pub Meal,5060,.24374986,1995-04-01
Pub Meal,6070,.25625014,1995-04-01
Pub Meal,7080,.1583333,1995-04-01
Pub Meal,8090,.38750005,1995-04-01
Cigarettes,10,2.5125,1995-04-01
Cigarettes,1020,.021666527,1995-04-01
Cigarettes,2030,.0074999332,1995-04-01
Cigarettes,3040,.018333435,1995-04-01
Cigarettes,4050,.03458333,1995-04-01
Cigarettes,5060,.045000076,1995-04-01
Cigarettes,6070,.064583302,1995-04-01
Cigarettes,7080,.032500029,1995-04-01
Cigarettes,8090,.0041666031,1995-04-01
Men's socks,10,1.72,1995-04-01
Men's socks,1020,.2596153,1995-04-01
Men's socks,2030,.18807709,1995-04-01
Men's socks,3040,.23192286,1995-04-01
Men's socks,4050,.27730775,1995-04-01
Men's socks,5060,.29653859,1995-04-01
Men's socks,6070,.38769221,1995-04-01
Men's socks,7080,.50615382,1995-04-01
Men's socks,8090,.66307688,1995-04-01
Lettuce,10,.63833332,1995-05-01
Lettuce,1020,.085416675,1995-05-01
Lettuce,2030,.065416694,1995-05-01
Lettuce,3040,.057500005,1995-05-01
Lettuce,4050,.053749979,1995-05-01
Lettuce,5060,.045000017,1995-05-01
Lettuce,6070,.037083328,1995-05-01
Lettuce,7080,.015833318,1995-05-01
Lettuce,8090,.043333411,1995-05-01
Pub Meal,10,2.0083334,1995-05-01
Pub Meal,1020,.64583325,1995-05-01
Pub Meal,2030,.2541666,1995-05-01
Pub Meal,3040,.26416659,1995-05-01
Pub Meal,4050,.17750001,1995-05-01
Pub Meal,5060,.20625019,1995-05-01
Pub Meal,6070,.28958321,1995-05-01
Pub Meal,7080,.1583333,1995-05-01
Pub Meal,8090,.4041667,1995-05-01
Cigarettes,10,2.5549998,1995-05-01
Cigarettes,1020,.016250134,1995-05-01
Cigarettes,2030,.0062499046,1995-05-01
Cigarettes,3040,.0099999905,1995-05-01
Cigarettes,4050,.034583569,1995-05-01
Cigarettes,5060,.035833359,1995-05-01
Cigarettes,6070,.058749914,1995-05-01
Cigarettes,7080,.023333311,1995-05-01
Cigarettes,8090,.00041675568,1995-05-01
Men's socks,10,1.7753847,1995-05-01
Men's socks,1020,.23038459,1995-05-01
Men's socks,2030,.13807702,1995-05-01
Men's socks,3040,.32807684,1995-05-01
Men's socks,4050,.28076911,1995-05-01
Men's socks,5060,.27846169,1995-05-01
Men's socks,6070,.30038452,1995-05-01
Men's socks,7080,.61538458,1995-05-01
Men's socks,8090,.58615375,1995-05-01
Lettuce,10,.39208332,1995-06-01
Lettuce,1020,.030416667,1995-06-01
Lettuce,2030,.030833334,1995-06-01
Lettuce,3040,.02791667,1995-06-01
Lettuce,4050,.017083347,1995-06-01
Lettuce,5060,0,1995-06-01
Lettuce,6070,.014166653,1995-06-01
Lettuce,7080,.036666691,1995-06-01
Lettuce,8090,.054583311,1995-06-01
Pub Meal,10,2.0229168,1995-06-01
Pub Meal,1020,.5958333,1995-06-01
Pub Meal,2030,.29791665,1995-06-01
Pub Meal,3040,.26666665,1995-06-01
Pub Meal,4050,.1833334,1995-06-01
Pub Meal,5060,.21249986,1995-06-01
Pub Meal,6070,.2249999,1995-06-01
Pub Meal,7080,.17708349,1995-06-01
Pub Meal,8090,.40208316,1995-06-01
Cigarettes,10,2.5579166,1995-06-01
Cigarettes,1020,.014583349,1995-06-01
Cigarettes,2030,.0099999905,1995-06-01
Cigarettes,3040,.005833149,1995-06-01
Cigarettes,4050,.034166813,1995-06-01
Cigarettes,5060,.033333302,1995-06-01
Cigarettes,6070,.057500124,1995-06-01
Cigarettes,7080,.025833368,1995-06-01
Cigarettes,8090,.0012500286,1995-06-01
Men's socks,10,1.7230769,1995-06-01
Men's socks,1020,.30076921,1995-06-01
Men's socks,2030,.20076919,1995-06-01
Men's socks,3040,.20384622,1995-06-01
Men's socks,4050,.30961537,1995-06-01
Men's socks,5060,.2750001,1995-06-01
Men's socks,6070,.37384605,1995-06-01
Men's socks,7080,.50846148,1995-06-01
Men's socks,8090,.71461558,1995-06-01
Lettuce,10,.39374998,1995-07-01
Lettuce,1020,.032916695,1995-07-01
Lettuce,2030,.032083333,1995-07-01
Lettuce,3040,.02458334,1995-07-01
Lettuce,4050,.016666651,1995-07-01
Lettuce,5060,.019166648,1995-07-01
Lettuce,6070,.032916665,1995-07-01
Lettuce,7080,.032083333,1995-07-01
Lettuce,8090,.029166698,1995-07-01
Pub Meal,10,2.1025,1995-07-01
Pub Meal,1020,.52791667,1995-07-01
Pub Meal,2030,.3145833,1995-07-01
Pub Meal,3040,.24250007,1995-07-01
Pub Meal,4050,.16875005,1995-07-01
Pub Meal,5060,.25833321,1995-07-01
Pub Meal,6070,.23958349,1995-07-01
Pub Meal,7080,.17708325,1995-07-01
Pub Meal,8090,.4083333,1995-07-01
Cigarettes,10,2.5587499,1995-07-01
Cigarettes,1020,.016249895,1995-07-01
Cigarettes,2030,.0058333874,1995-07-01
Cigarettes,3040,.007083416,1995-07-01
Cigarettes,4050,.033750057,1995-07-01
Cigarettes,5060,.038749933,1995-07-01
Cigarettes,6070,.053750038,1995-07-01
Cigarettes,7080,.025833368,1995-07-01
Cigarettes,8090,.00083327293,1995-07-01
Men's socks,10,1.7192308,1995-07-01
Men's socks,1020,.30846155,1995-07-01
Men's socks,2030,.14692307,1995-07-01
Men's socks,3040,.23153853,1995-07-01
Men's socks,4050,.13346148,1995-07-01
Men's socks,5060,.27807689,1995-07-01
Men's socks,6070,.37692308,1995-07-01
Men's socks,7080,.58346152,1995-07-01
Men's socks,8090,.79038453,1995-07-01
Lettuce,10,.53791666,1995-08-01
Lettuce,1020,.048333347,1995-08-01
Lettuce,2030,.047083318,1995-08-01
Lettuce,3040,.046666682,1995-08-01
Lettuce,4050,.022083342,1995-08-01
Lettuce,5060,.030416667,1995-08-01
Lettuce,6070,.030833304,1995-08-01
Lettuce,7080,.01333338,1995-08-01
Lettuce,8090,.027499974,1995-08-01
Pub Meal,10,2.0958333,1995-08-01
Pub Meal,1020,.57208347,1995-08-01
Pub Meal,2030,.24458313,1995-08-01
Pub Meal,3040,.26833344,1995-08-01
Pub Meal,4050,.17750001,1995-08-01
Pub Meal,5060,.2874999,1995-08-01
Pub Meal,6070,.1833334,1995-08-01
Pub Meal,7080,.18750024,1995-08-01
Pub Meal,8090,.46874952,1995-08-01
Cigarettes,10,2.5591667,1995-08-01
Cigarettes,1020,.015416622,1995-08-01
Cigarettes,2030,.0037500858,1995-08-01
Cigarettes,3040,.020833254,1995-08-01
Cigarettes,4050,.030416727,1995-08-01
Cigarettes,5060,.032500029,1995-08-01
Cigarettes,6070,.053750038,1995-08-01
Cigarettes,7080,.024166584,1995-08-01
Cigarettes,8090,.00083327293,1995-08-01
Men's socks,10,1.7323077,1995-08-01
Men's socks,1020,.29538465,1995-08-01
Men's socks,2030,.16615391,1995-08-01
Men's socks,3040,.21192312,1995-08-01
Men's socks,4050,.23807669,1995-08-01
Men's socks,5060,.23615408,1995-08-01
Men's socks,6070,.3384614,1995-08-01
Men's socks,7080,.45807695,1995-08-01
Men's socks,8090,.9226923,1995-08-01
Lettuce,10,.51749998,1995-09-01
Lettuce,1020,.040833354,1995-09-01
Lettuce,2030,.066666663,1995-09-01
Lettuce,3040,.024999976,1995-09-01
Lettuce,4050,.030000031,1995-09-01
Lettuce,5060,.030833304,1995-09-01
Lettuce,6070,.034166694,1995-09-01
Lettuce,7080,.045833349,1995-09-01
Lettuce,8090,.022499979,1995-09-01
Pub Meal,10,2.2125001,1995-09-01
Pub Meal,1020,.47624993,1995-09-01
Pub Meal,2030,.33625007,1995-09-01
Pub Meal,3040,.22708321,1995-09-01
Pub Meal,4050,.16875005,1995-09-01
Pub Meal,5060,.23333335,1995-09-01
Pub Meal,6070,.1895833,1995-09-01
Pub Meal,7080,.17916679,1995-09-01
Pub Meal,8090,.46875,1995-09-01
Cigarettes,10,2.5583334,1995-09-01
Cigarettes,1020,.015833139,1995-09-01
Cigarettes,2030,.0050001144,1995-09-01
Cigarettes,3040,.016249895,1995-09-01
Cigarettes,4050,.030416727,1995-09-01
Cigarettes,5060,.037083387,1995-09-01
Cigarettes,6070,.052916765,1995-09-01
Cigarettes,7080,.024166584,1995-09-01
Cigarettes,8090,.0016667843,1995-09-01
Men's socks,10,1.7407693,1995-09-01
Men's socks,1020,.33076918,1995-09-01
Men's socks,2030,.2284615,1995-09-01
Men's socks,3040,.18230772,1995-09-01
Men's socks,4050,.20884609,1995-09-01
Men's socks,5060,.19038463,1995-09-01
Men's socks,6070,.4115386,1995-09-01
Men's socks,7080,.53153849,1995-09-01
Men's socks,8090,.81230736,1995-09-01
Lettuce,10,.48500001,1995-10-01
Lettuce,1020,.010833323,1995-10-01
Lettuce,2030,.038749993,1995-10-01
Lettuce,3040,.025416672,1995-10-01
Lettuce,4050,.027083337,1995-10-01
Lettuce,5060,.019583344,1995-10-01
Lettuce,6070,.03125,1995-10-01
Lettuce,7080,.042499959,1995-10-01
Lettuce,8090,.067916691,1995-10-01
Pub Meal,10,2.2333333,1995-10-01
Pub Meal,1020,.45749998,1995-10-01
Pub Meal,2030,.3416667,1995-10-01
Pub Meal,3040,.2058332,1995-10-01
Pub Meal,4050,.17833352,1995-10-01
Pub Meal,5060,.27083325,1995-10-01
Pub Meal,6070,.1583333,1995-10-01
Pub Meal,7080,.17708349,1995-10-01
Pub Meal,8090,.4354167,1995-10-01
Cigarettes,10,2.5583334,1995-10-01
Cigarettes,1020,.014166594,1995-10-01
Cigarettes,2030,.0066666603,1995-10-01
Cigarettes,3040,.015833378,1995-10-01
Cigarettes,4050,.033749819,1995-10-01
Cigarettes,5060,.035833359,1995-10-01
Cigarettes,6070,.049583435,1995-10-01
Cigarettes,7080,.025833368,1995-10-01
Cigarettes,8090,.00083327293,1995-10-01
Men's socks,10,1.7965385,1995-10-01
Men's socks,1020,.30692303,1995-10-01
Men's socks,2030,.20346165,1995-10-01
Men's socks,3040,.20307684,1995-10-01
Men's socks,4050,.24384618,1995-10-01
Men's socks,5060,.30538464,1995-10-01
Men's socks,6070,.25076914,1995-10-01
Men's socks,7080,.61653852,1995-10-01
Men's socks,8090,.85576916,1995-10-01
Lettuce,10,.43416664,1995-11-01
Lettuce,1020,.070416659,1995-11-01
Lettuce,2030,.075416684,1995-11-01
Lettuce,3040,.035000026,1995-11-01
Lettuce,4050,.037499964,1995-11-01
Lettuce,5060,.045000017,1995-11-01
Lettuce,6070,.026666701,1995-11-01
Lettuce,7080,.039166629,1995-11-01
Lettuce,8090,.036666691,1995-11-01
Pub Meal,10,2.2083333,1995-11-01
Pub Meal,1020,.46875,1995-11-01
Pub Meal,2030,.36291671,1995-11-01
Pub Meal,3040,.21125007,1995-11-01
Pub Meal,4050,.18624997,1995-11-01
Pub Meal,5060,.22916675,1995-11-01
Pub Meal,6070,.1875,1995-11-01
Pub Meal,7080,.17083335,1995-11-01
Pub Meal,8090,.45416641,1995-11-01
Cigarettes,10,2.56125,1995-11-01
Cigarettes,1020,.012500048,1995-11-01
Cigarettes,2030,.0062499046,1995-11-01
Cigarettes,3040,.020416737,1995-11-01
Cigarettes,4050,.036666632,1995-11-01
Cigarettes,5060,.030833483,1995-11-01
Cigarettes,6070,.054583311,1995-11-01
Cigarettes,7080,.017499924,1995-11-01
Cigarettes,8090,0,1995-11-01
Men's socks,10,1.7523077,1995-11-01
Men's socks,1020,.30346155,1995-11-01
Men's socks,2030,.2273078,1995-11-01
Men's socks,3040,.18846154,1995-11-01
Men's socks,4050,.31461525,1995-11-01
Men's socks,5060,.25269246,1995-11-01
Men's socks,6070,.24115372,1995-11-01
Men's socks,7080,.59307694,1995-11-01
Men's socks,8090,.83923054,1995-11-01
Lettuce,10,.46875,1995-12-01
Lettuce,1020,.030416667,1995-12-01
Lettuce,2030,.043749988,1995-12-01
Lettuce,3040,.050416648,1995-12-01
Lettuce,4050,.026666701,1995-12-01
Lettuce,5060,.037083328,1995-12-01
Lettuce,6070,.033749998,1995-12-01
Lettuce,7080,.026250005,1995-12-01
Lettuce,8090,.054583371,1995-12-01
Pub Meal,10,2.175,1995-12-01
Pub Meal,1020,.52083325,1995-12-01
Pub Meal,2030,.34000015,1995-12-01
Pub Meal,3040,.20291662,1995-12-01
Pub Meal,4050,.20083332,1995-12-01
Pub Meal,5060,.26458335,1995-12-01
Pub Meal,6070,.1541667,1995-12-01
Pub Meal,7080,.22916675,1995-12-01
Pub Meal,8090,.38333321,1995-12-01
Cigarettes,10,2.5599999,1995-12-01
Cigarettes,1020,.012500048,1995-12-01
Cigarettes,2030,.014999866,1995-12-01
Cigarettes,3040,.025416613,1995-12-01
Cigarettes,4050,.050833464,1995-12-01
Cigarettes,5060,.062083483,1995-12-01
Cigarettes,6070,.10583329,1995-12-01
Cigarettes,7080,.058333397,1995-12-01
Cigarettes,8090,.00083327293,1995-12-01
Men's socks,10,1.7392308,1995-12-01
Men's socks,1020,.33269227,1995-12-01
Men's socks,2030,.26961541,1995-12-01
Men's socks,3040,.19653845,1995-12-01
Men's socks,4050,.24923086,1995-12-01
Men's socks,5060,.16807699,1995-12-01
Men's socks,6070,.36076903,1995-12-01
Men's socks,7080,.55423093,1995-12-01
Men's socks,8090,.66538429,1995-12-01
Lettuce,10,.59666663,1996-01-01
Lettuce,1020,.049583375,1996-01-01
Lettuce,2030,.037083328,1996-01-01
Lettuce,3040,.039583325,1996-01-01
Lettuce,4050,.02458334,1996-01-01
Lettuce,5060,.024999976,1996-01-01
Lettuce,6070,.011666715,1996-01-01
Lettuce,7080,.039999962,1996-01-01
Lettuce,8090,.077499986,1996-01-01
Pub Meal,10,2.1995833,1996-01-01
Pub Meal,1020,.49541664,1996-01-01
Pub Meal,2030,.34083343,1996-01-01
Pub Meal,3040,.18791676,1996-01-01
Pub Meal,4050,.23041654,1996-01-01
Pub Meal,5060,.26458335,1996-01-01
Pub Meal,6070,.17916679,1996-01-01
Pub Meal,7080,.19791651,1996-01-01
Pub Meal,8090,.4020834,1996-01-01
Cigarettes,10,2.7,1996-01-01
Cigarettes,1020,.024166584,1996-01-01
Cigarettes,2030,.0091667175,1996-01-01
Cigarettes,3040,.015000105,1996-01-01
Cigarettes,4050,.028333187,1996-01-01
Cigarettes,5060,.046666622,1996-01-01
Cigarettes,6070,.053333521,1996-01-01
Cigarettes,7080,.013333321,1996-01-01
Cigarettes,8090,.00083327293,1996-01-01
Men's socks,10,1.6307693,1996-01-01
Men's socks,1020,.37461543,1996-01-01
Men's socks,2030,.19230771,1996-01-01
Men's socks,3040,.3092308,1996-01-01
Men's socks,4050,.27307677,1996-01-01
Men's socks,5060,.19384623,1996-01-01
Men's socks,6070,.3861537,1996-01-01
Men's socks,7080,.39730787,1996-01-01
Men's socks,8090,.78769231,1996-01-01
Lettuce,10,.56583333,1996-02-01
Lettuce,1020,.066666663,1996-02-01
Lettuce,2030,.066250026,1996-02-01
Lettuce,3040,.032083333,1996-02-01
Lettuce,4050,.047500014,1996-02-01
Lettuce,5060,.027083337,1996-02-01
Lettuce,6070,.02125001,1996-02-01
Lettuce,7080,.038333297,1996-02-01
Lettuce,8090,.052083313,1996-02-01
Pub Meal,10,2.1783333,1996-02-01
Pub Meal,1020,.57708335,1996-02-01
Pub Meal,2030,.32708335,1996-02-01
Pub Meal,3040,.20708323,1996-02-01
Pub Meal,4050,.22916675,1996-02-01
Pub Meal,5060,.2437501,1996-02-01
Pub Meal,6070,.1229167,1996-02-01
Pub Meal,7080,.19583344,1996-02-01
Pub Meal,8090,.42083311,1996-02-01
Cigarettes,10,2.7108333,1996-02-01
Cigarettes,1020,.015833378,1996-02-01
Cigarettes,2030,.013333321,1996-02-01
Cigarettes,3040,.026249886,1996-02-01
Cigarettes,4050,.036250114,1996-02-01
Cigarettes,5060,.035416603,1996-02-01
Cigarettes,6070,.02791667,1996-02-01
Cigarettes,7080,.021666765,1996-02-01
Cigarettes,8090,.0050001144,1996-02-01
Men's socks,10,1.6892308,1996-02-01
Men's socks,1020,.38153851,1996-02-01
Men's socks,2030,.22076917,1996-02-01
Men's socks,3040,.26192307,1996-02-01
Men's socks,4050,.33269238,1996-02-01
Men's socks,5060,.2465384,1996-02-01
Men's socks,6070,.27423072,1996-02-01
Men's socks,7080,.62346148,1996-02-01
Men's socks,8090,.72192287,1996-02-01
Lettuce,10,.86250001,1996-03-01
Lettuce,1020,.075416684,1996-03-01
Lettuce,2030,.039166629,1996-03-01
Lettuce,3040,.027083397,1996-03-01
Lettuce,4050,.0079165697,1996-03-01
Lettuce,5060,.068750024,1996-03-01
Lettuce,6070,.091666698,1996-03-01
Lettuce,7080,.074166656,1996-03-01
Lettuce,8090,.12416661,1996-03-01
Pub Meal,10,2.1554167,1996-03-01
Pub Meal,1020,.57958317,1996-03-01
Pub Meal,2030,.37666678,1996-03-01
Pub Meal,3040,.19458342,1996-03-01
Pub Meal,4050,.24583316,1996-03-01
Pub Meal,5060,.20416665,1996-03-01
Pub Meal,6070,.13875008,1996-03-01
Pub Meal,7080,.18833351,1996-03-01
Pub Meal,8090,.4416666,1996-03-01
Cigarettes,10,2.7054167,1996-03-01
Cigarettes,1020,.025000095,1996-03-01
Cigarettes,2030,.014999866,1996-03-01
Cigarettes,3040,.02458334,1996-03-01
Cigarettes,4050,.038750172,1996-03-01
Cigarettes,5060,.037083149,1996-03-01
Cigarettes,6070,.019999981,1996-03-01
Cigarettes,7080,.023333549,1996-03-01
Cigarettes,8090,.0033333302,1996-03-01
Men's socks,10,1.7430769,1996-03-01
Men's socks,1020,.36076915,1996-03-01
Men's socks,2030,.22692323,1996-03-01
Men's socks,3040,.21076918,1996-03-01
Men's socks,4050,.33115387,1996-03-01
Men's socks,5060,.26576924,1996-03-01
Men's socks,6070,.24153852,1996-03-01
Men's socks,7080,.66153812,1996-03-01
Men's socks,8090,.79692316,1996-03-01
Lettuce,10,.82583332,1996-04-01
Lettuce,1020,.060000002,1996-04-01
Lettuce,2030,.016666651,1996-04-01
Lettuce,3040,.054166675,1996-04-01
Lettuce,4050,.036666691,1996-04-01
Lettuce,5060,.024999976,1996-04-01
Lettuce,6070,.032500029,1996-04-01
Lettuce,7080,.06916666,1996-04-01
Lettuce,8090,.11500001,1996-04-01
Pub Meal,10,2.1533334,1996-04-01
Pub Meal,1020,.6454165,1996-04-01
Pub Meal,2030,.32041669,1996-04-01
Pub Meal,3040,.23291683,1996-04-01
Pub Meal,4050,.21458316,1996-04-01
Pub Meal,5060,.1833334,1996-04-01
Pub Meal,6070,.15333343,1996-04-01
Pub Meal,7080,.24250007,1996-04-01
Pub Meal,8090,.4083333,1996-04-01
Cigarettes,10,2.7137501,1996-04-01
Cigarettes,1020,.024166584,1996-04-01
Cigarettes,2030,.030416727,1996-04-01
Cigarettes,3040,.024999857,1996-04-01
Cigarettes,4050,.023333311,1996-04-01
Cigarettes,5060,.044166803,1996-04-01
Cigarettes,6070,.033750057,1996-04-01
Cigarettes,7080,.02791667,1996-04-01
Cigarettes,8090,.0083332062,1996-04-01
Men's socks,10,1.7884616,1996-04-01
Men's socks,1020,.34076917,1996-04-01
Men's socks,2030,.23923087,1996-04-01
Men's socks,3040,.216923,1996-04-01
Men's socks,4050,.33807683,1996-04-01
Men's socks,5060,.24884629,1996-04-01
Men's socks,6070,.3384614,1996-04-01
Men's socks,7080,.60769248,1996-04-01
Men's socks,8090,.82615376,1996-04-01
Lettuce,10,.58083332,1996-05-01
Lettuce,1020,.025833309,1996-05-01
Lettuce,2030,.009583354,1996-05-01
Lettuce,3040,.035416663,1996-05-01
Lettuce,4050,.038750052,1996-05-01
Lettuce,5060,.02124995,1996-05-01
Lettuce,6070,.039583385,1996-05-01
Lettuce,7080,.057083309,1996-05-01
Lettuce,8090,.068333328,1996-05-01
Pub Meal,10,2.2333333,1996-05-01
Pub Meal,1020,.58249998,1996-05-01
Pub Meal,2030,.33249998,1996-05-01
Pub Meal,3040,.24333334,1996-05-01
Pub Meal,4050,.2166667,1996-05-01
Pub Meal,5060,.20000005,1996-05-01
Pub Meal,6070,.11916661,1996-05-01
Pub Meal,7080,.27583337,1996-05-01
Pub Meal,8090,.33833313,1996-05-01
Cigarettes,10,2.73875,1996-05-01
Cigarettes,1020,.030416727,1996-05-01
Cigarettes,2030,.0074999332,1996-05-01
Cigarettes,3040,.029999971,1996-05-01
Cigarettes,4050,.037083387,1996-05-01
Cigarettes,5060,.044166803,1996-05-01
Cigarettes,6070,.019166708,1996-05-01
Cigarettes,7080,.022083282,1996-05-01
Cigarettes,8090,.0033333302,1996-05-01
Men's socks,10,1.683077,1996-05-01
Men's socks,1020,.4207691,1996-05-01
Men's socks,2030,.17307711,1996-05-01
Men's socks,3040,.28923059,1996-05-01
Men's socks,4050,.31961536,1996-05-01
Men's socks,5060,.24346161,1996-05-01
Men's socks,6070,.39769244,1996-05-01
Men's socks,7080,.59153843,1996-05-01
Men's socks,8090,.84499979,1996-05-01
Lettuce,10,.47874999,1996-06-01
Lettuce,1020,.019583344,1996-06-01
Lettuce,2030,0,1996-06-01
Lettuce,3040,.026250005,1996-06-01
Lettuce,4050,.045416653,1996-06-01
Lettuce,5060,.014166653,1996-06-01
Lettuce,6070,.02458334,1996-06-01
Lettuce,7080,.018750012,1996-06-01
Lettuce,8090,.071666658,1996-06-01
Pub Meal,10,2.2637501,1996-06-01
Pub Meal,1020,.51374984,1996-06-01
Pub Meal,2030,.43083334,1996-06-01
Pub Meal,3040,.20625019,1996-06-01
Pub Meal,4050,.2229166,1996-06-01
Pub Meal,5060,.1895833,1996-06-01
Pub Meal,6070,.16458344,1996-06-01
Pub Meal,7080,.2458334,1996-06-01
Pub Meal,8090,.33124971,1996-06-01
Cigarettes,10,2.7441666,1996-06-01
Cigarettes,1020,.019999981,1996-06-01
Cigarettes,2030,.018333435,1996-06-01
Cigarettes,3040,.022083282,1996-06-01
Cigarettes,4050,.047083378,1996-06-01
Cigarettes,5060,.037500143,1996-06-01
Cigarettes,6070,.020416498,1996-06-01
Cigarettes,7080,.019583464,1996-06-01
Cigarettes,8090,.004999876,1996-06-01
Men's socks,10,1.6853846,1996-06-01
Men's socks,1020,.40923083,1996-06-01
Men's socks,2030,.25461531,1996-06-01
Men's socks,3040,.25,1996-06-01
Men's socks,4050,.28346157,1996-06-01
Men's socks,5060,.29615378,1996-06-01
Men's socks,6070,.32961535,1996-06-01
Men's socks,7080,.7161541,1996-06-01
Men's socks,8090,.69384575,1996-06-01
