date_quote_s,date_quote_e,date,date2,date4,quote_date,percentile,p,pWd,pWs,infl,inflW,item_id,period
198802,202207,108,01-01-1997,1997-01-01,199701,80,3392.719966009259,43.55773606849834,28.8647290347435,674.9423509536427,.0583632416787623,106,1988-2022
198802,202207,108,01-01-1997,1997-01-01,199701,90,4135.459996461868,54.01185447629541,35.1876108678116,1035.561087596579,.0884386560423991,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,10,1235.79999089241,13.87709683430148,10.34245038690278,472.8780152043328,.0510486486127775,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,20,1580.7749825418,17.45480731897987,13.32037979669985,262.1595251228428,.0365241214738035,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,30,1838.009991064668,19.17456874327036,15.50897315694601,300.4091957351193,.0370426502042847,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,40,2074.629990965128,21.38347781164339,17.41527672848315,179.740625906561,.0233440153750735,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,50,2379.469979435205,23.78742773854174,20.07954747261829,254.0843429043889,.032818712509652,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,60,2668.959986001253,26.50947142508812,22.75527929488453,460.9351150880684,.0471983258736373,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,70,3102.574990317225,31.09122316364665,26.50843590122531,420.5103966291063,.0442214804298828,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,80,3557.650014624,35.46001504524611,30.4071682463109,424.2893385031493,.0417557126319252,106,1988-2022
198802,202207,109,01-02-1997,1997-02-01,199702,90,4429.194998547435,45.29714280902408,37.48217849414505,594.6786229120335,.0494258003332106,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,10,1270.879990726709,14.39812368346611,10.61192419508006,327.9534116270952,.0445300171159033,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,20,1614.999990031123,18.0230024716584,13.61089247264317,-1.94387994997669,.0204881003180617,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,30,1916.349983334541,20.64201722393045,16.17518655463937,84.64427339786198,.0293716076598685,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,40,2209.724992588162,22.79181396967033,18.51148412402836,116.2370622812887,.0223518963148308,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,50,2449.879984676838,25.08009792736266,20.60991300383466,204.7699551170808,.0354888095758952,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,60,2864.985006660223,28.042153427843,24.43265774069005,444.265392330999,.0543755506099615,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,70,3245.414960041642,32.42003078700509,27.58824821966118,376.9270637945738,.0432310876905149,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,80,3816.904996022582,38.53807493974455,32.46147311766981,446.675213004346,.048784264240453,106,1988-2022
198802,202207,110,01-03-1997,1997-03-01,199703,90,4564.27499859035,46.20027906098403,38.57687722046103,524.8632086033467,.0534607516026426,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,10,1306.894990712404,15.0799800051027,10.97127948974958,422.5659782066941,.0458938954161567,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,20,1616.299994394183,17.94061559007969,13.63430018475628,64.96165101125371,.0258512491279248,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,30,1863.549991548061,19.65365437569562,15.77459016567445,110.3699104220141,.031869516227971,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,40,2107.134976014495,21.78550199960591,17.6997671162535,144.7303073888179,.024471801011714,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,50,2388.824972361326,24.16272754786769,20.09736232864088,245.8183105889475,.037016425570954,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,60,2741.749994888902,27.82181159534957,23.38906259150826,453.669595438987,.0528009977139163,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,70,3122.765011504292,31.54847266839352,26.5653678481176,416.1981508630561,.0445125922053649,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,80,3713.589991107583,37.44766928791068,31.59234995595762,493.5702921706252,.0490378668329186,106,1988-2022
198802,202207,111,01-04-1997,1997-04-01,199704,90,4523.905001178384,46.15208045439795,38.22631534705579,553.8854661164805,.0514210120363714,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,10,1310.84998896718,14.87592416367261,11.00091144233011,433.606097457232,.0514582816904294,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,20,1580.659983053803,17.24206684099045,13.38252438537893,140.0743846272235,.0273386127998947,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,30,1844.819984391332,19.25064163072966,15.58280027701403,202.4962927680463,.0325517199053138,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,40,2104.650012329221,21.23468384501757,17.6609815042757,247.883344143338,.0287959155059525,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,50,2356.114980176091,24.1214855646831,19.82052077385015,272.7538669190835,.0337905965527625,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,60,2713.339985832572,27.87377343513072,23.12529168548645,561.410553829046,.0580546782916826,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,70,3044.729992508888,31.39701651793439,26.00431156982086,424.2419191956287,.0446814860895302,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,80,3709.179969415069,37.32152679050341,31.55362557558692,548.262838087976,.0495104552670682,106,1988-2022
198802,202207,112,01-05-1997,1997-05-01,199705,90,4556.899996623397,46.60453245451208,38.51212779122579,556.2720730318688,.0502914856597272,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,10,1288.039995610714,14.57266152254306,10.80209473773721,404.1471998440102,.0356393666233998,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,20,1589.414989352226,17.44788780860836,13.42658257301082,201.8499387748307,.023672565865354,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,30,1849.529999151826,19.34606795781292,15.65039292935398,252.9141953826183,.0282259396390145,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,40,2118.329984501004,21.91420029383153,17.87502212627442,313.5493851223146,.0324582943555924,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,50,2364.504989370704,24.1802425365313,19.88678968834574,438.0905141471885,.0457391167219612,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,60,2724.274983033538,27.58825713570695,23.215317418013,541.246306989342,.0525049408952327,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,70,3067.68998926878,30.85127898736391,26.22081062934012,465.5537658458343,.0418986755419155,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,80,3556.22998470068,36.06034925137646,30.40874144852569,544.9800374131883,.0476254217307996,106,1988-2022
198802,202207,113,01-06-1997,1997-06-01,199706,90,4602.914992377162,47.33478060178459,38.91779793302703,599.2548590933438,.0514713088432472,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,10,1295.474988430738,14.65340854250826,10.89785330757149,411.6470982553437,.0401985628004695,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,20,1545.679993197322,17.21360220987117,13.17085541473352,223.031871765852,.0244983409447741,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,30,1831.504964694381,19.36888202425325,15.56516241890495,228.7818840006366,.0280418525644563,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,40,2084.484976842999,21.28617149655474,17.76082143021631,360.5830887448974,.0343043551974915,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,50,2330.439971283078,23.53336178220343,19.72167417602031,458.43379310827,.0458496383591864,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,60,2681.37499012053,26.89675390307093,22.86734148187679,460.3030481841415,.0417300536337279,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,70,3006.489982694387,29.80787713284371,25.80942340442562,515.4314107829123,.0482306576564042,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,80,3503.714988410473,34.39836109237513,30.0567175824981,569.2562363605248,.048377685315927,106,1988-2022
198802,202207,114,01-07-1997,1997-07-01,199707,90,4416.059989824891,44.57959502132144,37.47695555379323,541.8571922258707,.0458517662947315,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,10,1303.109983608127,14.51981365436222,10.96045369713102,368.0891225463711,.0352766526730193,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,20,1563.124986350536,17.37017069733702,13.27104630359099,180.9658531215973,.0193631327040293,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,30,1860.38999260962,19.88174338452518,15.78887036503875,109.543482324807,.015920360639484,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,40,2135.55998930335,21.65254530578386,18.08185503110872,264.9629326653667,.0272944778957935,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,50,2392.709978535771,24.12768141023116,20.25384117182693,268.1999024003744,.0236905684869271,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,60,2744.274980783463,27.56083225656766,23.47860105059226,342.7703484747326,.030702749477598,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,70,3119.10499548912,31.08375664940104,26.79939231442404,420.3643250206369,.0389452588523227,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,80,3551.854977637529,35.15071033267304,30.58092331355147,375.4472380009247,.0351875251189995,106,1988-2022
198802,202207,115,01-08-1997,1997-08-01,199708,90,4504.99999140203,45.68923058698419,38.16247453731194,436.3767465169076,.0344665355177085,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,10,1307.744985446334,14.53993326926138,10.98477908980567,288.6350280397643,.0323918769140736,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,20,1595.539983019233,17.8255392415449,13.54203974470147,180.9006686205976,.0223825184707493,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,30,1880.649984255433,19.95481856388506,15.92862047863309,244.1363264690153,.0280139876122121,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,40,2149.299996376038,21.70550530508626,18.11088222384569,181.5800883807242,.0190742456245516,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,50,2419.195000097156,23.76352722285083,20.47417280779337,201.9022073291126,.0202096266085618,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,60,2764.384981334209,27.96036521403585,23.61637975191115,389.907352879527,.0366097574099626,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,70,3199.464983105659,32.12205817142967,27.35527399592684,392.9668491298798,.0374037563160527,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,80,3722.70999610424,37.19477435864974,31.73552135178761,405.4295233276207,.0382730002256721,106,1988-2022
198802,202207,116,01-09-1997,1997-09-01,199709,90,4611.259997591376,47.01966937165707,39.1325310315442,530.666253878735,.0403951828011486,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,10,1311.469984382391,14.56037174514495,10.99978652142454,322.0145123836119,.0306329186514631,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,20,1573.059995532036,17.40206609037705,13.34709605076932,286.6917991035734,.0323901084930753,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,30,1868.309983938932,19.7572655173135,15.8381342292123,208.8710717915092,.023020448014222,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,40,2117.929977878928,21.37019677757053,17.90766687461291,128.7638084264472,.0149923868632413,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,50,2367.664979040623,23.54521026578732,20.01902950092335,232.6389074907638,.0262707437022982,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,60,2754.374978587031,27.83787715178914,23.47595365767484,424.0058935247362,.0371492782287532,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,70,3146.049973323941,31.16923135414254,26.85496505981428,391.9312610931229,.036173611792492,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,80,3704.874989926815,37.35359552386217,31.55328408534115,350.3061450051973,.0351656303820675,106,1988-2022
198802,202207,117,01-10-1997,1997-10-01,199710,90,4506.799997314811,45.91404642572161,38.17715464140929,554.7817838261835,.0477936650445372,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,10,1328.104986563325,14.74706975009758,11.13951261682087,283.2179544435348,.0282015239961311,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,20,1608.71999014914,17.66467465751339,13.68396832430153,203.5273352172226,.0237857581444132,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,30,1896.919988840818,20.10104343766579,16.09456204526941,189.6335157856811,.0194429562939149,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,40,2134.969992190599,21.54853604600066,18.11252973633236,269.5770296089904,.0216073142002813,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,50,2437.854986920953,23.830772155663,20.64281906691031,312.3948075386579,.0320352801592776,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,60,2824.33499224484,28.00413972500246,24.12062122739735,353.163565871364,.0322747969503325,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,70,3185.08496119082,31.8810446212301,27.21073853017879,408.2879853143822,.0365635305984142,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,80,3636.619988173246,35.84860656689852,31.23022966184362,381.73424853303,.0370779222264446,106,1988-2022
198802,202207,118,01-11-1997,1997-11-01,199711,90,4650.329991027713,47.38306464301422,39.44630627408333,547.9571874195244,.0501738552222832,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,10,1318.864987328649,14.64067426638212,11.07593784856726,318.6266670702025,.0341763629937759,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,20,1630.209990173578,17.55793627607636,13.90950535316369,184.9750116292853,.0253606412441059,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,30,1922.390000462532,19.80908425251255,16.37055454330402,219.9323180073407,.0267443961665776,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,40,2208.729968711734,22.06978390325094,18.81185737010674,199.4886706233956,.0217112713762617,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,50,2526.944971501827,24.95205525355414,21.4149048854888,162.8393688471988,.0203351125103381,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,60,2935.299972519279,28.89224452583585,25.06433040942647,374.5876057248097,.0370790703952366,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,70,3337.369992300868,32.99356737651397,28.57651472339057,373.8595764021738,.0379942966298472,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,80,3897.885000824928,38.83061675727367,33.32548482633138,395.4198622785043,.0425321432371675,106,1988-2022
198802,202207,119,01-12-1997,1997-12-01,199712,90,4825.289998784661,48.58027583989315,40.91491864626005,467.4175039079273,.0407183846033377,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,10,1271.64498847723,14.22025732701877,10.74164703165297,233.3553986973129,.0346095917743696,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,20,1539.894980713725,16.88079663325334,13.17301927585504,100.6080783437937,.021648011376783,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,30,1805.6099896878,19.04517731396481,15.40652712047449,236.8923893314786,.0306353462269726,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,40,2091.979981258512,21.0585559514584,17.86058666967438,189.4007606781088,.0257898105398908,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,50,2387.804972559214,23.45561515621375,20.25707138833241,302.0068712648936,.0363783830944158,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,60,2695.309990897775,26.23559616517741,23.07405744827702,275.6487148304586,.0334020653946254,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,70,3039.27997033298,29.96800484193955,26.10424423628137,364.6058329381049,.0393271260631991,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,80,3490.219976395369,34.74269011383876,30.05367539245344,359.5991847003461,.0435860449225629,106,1988-2022
198802,202207,120,01-01-1998,1998-01-01,199801,90,4347.759995624423,43.75811046536546,36.84446254691284,354.6085879221209,.0344131542150876,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,10,1300.449998795986,15.15365679902607,10.92858079847065,310.7047211786266,.032969347163089,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,20,1567.609992712736,18.23462263474357,13.37262525784899,275.0147680751979,.0290654912050741,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,30,1826.29497794807,20.62542747202679,15.52445838644053,200.9630513435695,.0228646393429699,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,40,2090.879997417331,22.74349905975396,17.69243286745041,256.7963716370286,.0274385448595922,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,50,2383.554982438684,25.46914298797492,20.30391217870056,397.0372271433007,.0425865829877239,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,60,2707.92498151958,29.67176455457229,23.12708175080479,304.44329669117,.0355857520350469,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,70,3135.294993415475,34.20652042102301,26.83890574103862,393.5768364521209,.0401209390406621,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,80,3584.479980766773,38.7433186499984,30.8286202839663,360.5234772898257,.0403989637834457,106,1988-2022
198802,202207,121,01-02-1998,1998-02-01,199802,90,4577.629995539784,51.4346983517753,38.95813104769331,325.5599648255156,.0378094932759723,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,10,1338.790008351207,15.76259369324544,11.23465919334558,290.5070403408899,.0288055249856427,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,20,1600.774990558624,18.45928036348778,13.62212156757596,268.7526766094379,.0238528547070018,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,30,1950.374990746379,21.53824338264531,16.56100575471646,272.2247479658108,.0247918368395403,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,40,2203.704984351993,24.26366554189008,18.65874608475133,290.4732100432739,.0294457935840455,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,50,2456.115002885461,26.68890117586125,20.89825225653476,367.3228142142761,.035132105518187,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,60,2813.37499576807,30.69712531287223,24.06377736378636,287.8540483885445,.0277744508571232,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,70,3229.054966434836,35.38098905904917,27.65060856418859,426.0912724508671,.0408844877028969,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,80,3801.629983633757,41.86642629542621,32.50482511179871,408.5559958955855,.0398607739946328,106,1988-2022
198802,202207,122,01-03-1998,1998-03-01,199803,90,4568.839990273118,52.05283457261976,38.90485459534102,284.1984183993191,.028624712833107,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,10,1328.834993332624,15.66747569578001,11.23488662755699,157.4135931849014,.0192200693099949,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,20,1650.30499483645,18.53109963980387,14.04444146537571,198.0280773743289,.0161799317536406,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,30,1915.979975581169,20.94757145250333,16.33899400421069,273.8769897085149,.023648814772514,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,40,2174.65999263525,23.35687657963717,18.55743358572363,280.1680253323866,.0287431448990674,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,50,2405.674980580807,25.69477780291345,20.49170810285432,300.9913529560436,.0298295218090061,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,60,2790.944991439581,30.22233802312985,23.86059689345711,266.7926074223942,.0270493303702324,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,70,3192.675002753735,35.06896379723912,27.38828303372429,338.0645161261782,.0361009641010241,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,80,3763.894993290305,41.46793583413819,32.21850641115452,349.9472074123332,.0380452777015989,106,1988-2022
198802,202207,123,01-04-1998,1998-04-01,199804,90,4578.674972295761,52.03301899612416,39.0892185208213,311.5070807078155,.0310108675523679,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,10,1326.149997070432,15.57072570390301,11.20313593564788,156.2582004000433,.0163136592682349,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,20,1647.809991598129,18.454272229661,14.02490269395639,307.5211115763523,.0236160209842637,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,30,1920.564976066351,20.88408942980459,16.31625837515458,374.9456187710166,.027472348036099,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,40,2193.849987462163,23.53731222386705,18.6833831120457,354.5619207434356,.0344094703666542,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,50,2432.729989111423,26.2079239791492,20.700206633177,440.4577081208117,.0397060233608499,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,60,2764.484991759062,30.52946914208587,23.64379304215254,331.0512859898154,.0296220175335975,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,70,3217.750003516674,35.31880593922688,27.58439972483029,496.0946453094948,.046130550295743,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,80,3807.064988717437,41.96425350516802,32.60087453955202,449.139646824915,.0454043412037208,106,1988-2022
198802,202207,124,01-05-1998,1998-05-01,199805,90,4629.924991220236,52.77528069599066,39.59519618286868,416.223480226472,.0423045359593743,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,10,1327.85999315232,15.69190475670621,11.20572733299923,173.3803221140988,.0260469436670974,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,20,1656.744994938374,18.58220155307208,14.08684746504878,191.241253761109,.019638407169623,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,30,1964.774989664555,21.36145948950434,16.71725380825228,229.6958281949628,.0244039236531535,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,40,2171.46497015655,23.37774990062462,18.46897248664754,239.3967315321788,.026319165365976,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,50,2439.894974172115,26.21931364625925,20.75595069162955,299.9539570388151,.0310695489603177,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,60,2756.219980314374,29.90160227497108,23.48995386225579,245.4328303894727,.0268160855825954,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,70,3207.82000233233,35.16302179550985,27.32967390491103,462.0114584919065,.0450225432776961,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,80,3738.210000351071,41.05624370306032,31.96486546329106,393.7729822268011,.0403145239744163,106,1988-2022
198802,202207,125,01-06-1998,1998-06-01,199806,90,4610.629994452,52.22103414859157,39.37647300274693,331.3206435472239,.0372546966264053,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,10,1306.234988823533,15.49424664006801,11.08599632902769,161.8498830881435,.0230131290941245,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,20,1653.499977171421,18.81382236318314,14.07162461950793,193.8152125163469,.0190338310808329,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,30,1904.519976690412,20.73449826202705,16.30355776890065,193.9537208760157,.0215899066843122,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,40,2142.169973984361,23.12742814945523,18.24197914739489,145.1214705477469,.0202372145661229,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,50,2408.379983529449,25.94689791352721,20.48975216630788,213.2307394000236,.0232784241597983,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,60,2640.784979984164,29.22254084830638,22.42136643610138,221.227437548805,.021458253358503,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,70,3112.51999874413,34.29449200554518,26.42029194421775,295.0730772921816,.0278305419001583,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,80,3577.514990642667,38.90441978094168,30.56872156073223,338.5922803034191,.034771507277128,106,1988-2022
198802,202207,126,01-07-1998,1998-07-01,199807,90,4497.500023066998,51.43528964160942,38.51474234895431,291.4290791406529,.031213766426788,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,10,1286.114990025759,15.12025054494734,10.92297369218431,211.5355474932585,.0285795288402824,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,20,1627.559981435537,18.20222713050316,13.86924580819323,216.2484551779926,.0180423159865768,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,30,1932.634991407394,20.99751897875103,16.50039625199861,292.6935799652711,.0250414942811403,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,40,2174.664987921715,23.94198473071447,18.5957035512838,208.8562742370414,.0277939926021418,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,50,2435.434986680746,26.37175633036532,20.74654525842925,338.5715175012592,.0348224566400859,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,60,2673.424984499812,29.60206670826301,22.80764357144653,346.0846475907601,.0332084618401041,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,70,3195.964996650815,35.17817728739465,27.37478225996892,415.6796025286894,.0369136585859735,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,80,3732.889982581139,41.45405586058041,32.0018804371648,437.8426879178733,.041978647722317,106,1988-2022
198802,202207,127,01-08-1998,1998-08-01,199808,90,4549.539993196726,52.12364690570394,39.07631917743129,375.9359431627672,.0423646026451934,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,10,1328.105004534125,15.69992561123217,11.21636076332652,332.1106180781499,.0339891540925237,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,20,1640.364987418056,18.30668166521355,13.90822581519024,191.4982783375308,.0174256419843459,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,30,1935.674987196922,20.88040825515054,16.47778681115597,208.5839510851656,.0190474947035,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,40,2182.534973099828,23.94800529646454,18.645016542956,272.4888738186564,.0318861863734128,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,50,2466.479986935854,26.83721809054259,20.97279616956075,332.1480462211184,.0315511699952822,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,60,2709.689992934465,29.7929706213763,23.02765909051232,255.3271098644473,.0211086999192958,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,70,3254.589993193746,35.7051176262903,27.89719729345234,421.5575528316549,.0376088325688215,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,80,3810.899985224009,42.45884997089161,32.70033930212958,403.762057935819,.0414284631551709,106,1988-2022
198802,202207,128,01-09-1998,1998-09-01,199809,90,4641.394999593496,52.67653408175102,39.77451014055987,298.7482391559752,.0351594409816016,106,1988-2022
198802,202207,129,01-10-1998,1998-10-01,199810,10,1317.359996214509,15.75642675059498,11.17254971707007,209.1904099448584,.0250742063817597,106,1988-2022
198802,202207,129,01-10-1998,1998-10-01,199810,20,1648.844996988773,18.64949294718099,13.99973937156028,109.3122273538029,.011544474252787,106,1988-2022
198802,202207,129,01-10-1998,1998-10-01,199810,30,1916.299982860684,21.30589256534586,16.27466934718541,231.4967237238307,.0190111252045426,106,1988-2022
198802,202207,129,01-10-1998,1998-10-01,199810,40,2187.144977495074,24.29412370827049,18.64836835532333,334.8580598947592,.0339284169233451,106,1988-2022
